id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,;;
"468,""Nella Sellviana"",""Target ny di tinggi km LG kak,,,,jd 80😁"",""Ugw54CyJFguxOAkQnm94AaABAg.9IKQJkv1RwX9LXZibE2XYj"",""Nanda D Gaming Pride"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugw54CyJFguxOAkQnm94AaABAg.9IKQJkv1RwX9LXZibE2XYj"",""2021-03-30 20:44:13"",0,""Target ny di tinggi km LG kak,,,,jd 80😁"",""http://www.youtube.com/channel/UCw7SmGNaIRtXFGT3pN9mCVQ"",";;
"469,""doanda daniartha"",""Dulu 2007 lulus SMA berat 106. Gara2 dibacotin. """" lulus SMA segini. Kuliah berapa. Entar nikah brp.?? """". Satu lagi pengen punya pacar.. lari sianglah. Beli jaket parasut. Dan nge gym setahun. Jadi 75 Kg. Bener2. Bullying emang sakit. Tapi kalau jadi motivasi. Jadi dampak yg positif 😁"",""UgziwBRaR6ExjaoOVuN4AaABAg"","""",11,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgziwBRaR6ExjaoOVuN4AaABAg"",""2021-01-08 05:20:56"",1,""Dulu 2007 lulus SMA berat 106. Gara2 dibacotin. """" lulus SMA segini. Kuliah berapa. Entar nikah brp.?? """". Satu lagi pengen punya pacar.. lari sianglah. Beli jaket parasut. Dan nge gym setahun. Jadi 75 Kg. Bener2. Bullying emang sakit. Tapi kalau jadi motivasi. Jadi dampak yg positif 😁"",""http://www.youtube.com/channel/UCZFkGO3YP82nGKPKyq2D_xA"",";;
"470,""Stephanie Christina"",""Bener kak"",""UgziwBRaR6ExjaoOVuN4AaABAg.9IFSXj4n_Gq9JggT64djFQ"",""doanda daniartha"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgziwBRaR6ExjaoOVuN4AaABAg.9IFSXj4n_Gq9JggT64djFQ"",""2021-02-13 01:01:30"",0,""Bener kak"",""http://www.youtube.com/channel/UC1eA-fXKA_FXnwN2tgqFyaQ"",";;
"471,""Tutik Nur Rohmah"",""Sekarang bb ku 75 kg Dulu waktu bb ku masih 65 kg an, Aku masih bisa menstruasi Terus semenjak bb ku 75 kg, udah ada 3 bulanan aku udah gak menstruasi Bahaya nggak sih?, Soalnya aku juga bodo amat sama kek ginian, mau diet gagal terus😭"",""Ugy4yDlctzlilDZjxOF4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy4yDlctzlilDZjxOF4AaABAg"",""2021-01-07 10:05:50"",1,""Sekarang bb ku 75 kg Dulu waktu bb ku masih 65 kg an, Aku masih bisa menstruasi Terus semenjak bb ku 75 kg, udah ada 3 bulanan aku udah gak menstruasi Bahaya nggak sih?, Soalnya aku juga bodo amat sama kek ginian, mau diet gagal terus😭"",""http://www.youtube.com/channel/UCHojOkljNOOyh6f17h4k0QQ"",";;
"472,""Saniya Rani"",""sama 😭"",""Ugy4yDlctzlilDZjxOF4AaABAg.9IDOLbvxG6c9Ks1vqxy2F9"",""Tutik Nur Rohmah"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy4yDlctzlilDZjxOF4AaABAg.9IDOLbvxG6c9Ks1vqxy2F9"",""2021-03-14 08:20:50"",0,""sama 😭"",""http://www.youtube.com/channel/UCLSYWRU6CpOLnM-MqsbC1Cg"",";;
"473,""bu atik"",""Pake apa Bu bisa turun berat badan kasih tau dong tolong aku 80,, kilo susah banget gurunya makan cuma satu hari sekali dikit tapi tetap aja gemuk tolong kasih tau mp dn makasih bu"",""Ugzl4EyCPJduuLH5kJt4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugzl4EyCPJduuLH5kJt4AaABAg"",""2021-01-07 03:14:17"",1,""Pake apa Bu bisa turun berat badan kasih tau dong tolong aku 80,, kilo susah banget gurunya makan cuma satu hari sekali dikit tapi tetap aja gemuk tolong kasih tau mp dn makasih bu"",""http://www.youtube.com/channel/UC-w7N3rFE0dpSH8xI31nlKQ"",";;
"474,""Yosri Malindo"",""Diet DEBM aja bun"",""Ugzl4EyCPJduuLH5kJt4AaABAg.9ICeFHPfeNp9IDKQtxgV87"",""bu atik"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugzl4EyCPJduuLH5kJt4AaABAg.9ICeFHPfeNp9IDKQtxgV87"",""2021-01-07 09:31:36"",0,""Diet DEBM aja bun"",""http://www.youtube.com/channel/UC0mrgIwir_s8zxsAiUevGcw"",";;
"475,""Siti Mustika"",""Keren ihh mba nya , saya dari 60 ke 52 aja udah seneng bgt , yuk semangat yuk , bisa yuk"",""UgzvN4H6SzhnyWcolaZ4AaABAg"","""",8,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzvN4H6SzhnyWcolaZ4AaABAg"",""2021-01-05 07:29:37"",0,""Keren ihh mba nya , saya dari 60 ke 52 aja udah seneng bgt , yuk semangat yuk , bisa yuk"",""http://www.youtube.com/channel/UCvUkGsgoQPNVYzxCfy6t7rA"",";;
"476,""Eli Fafilaya"",""Kepingin turun 10kg aja seperti mimpi...😀 Ga kesampaian.."",""Ugx8c5QLAbdgpxi2TWl4AaABAg"","""",4,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx8c5QLAbdgpxi2TWl4AaABAg"",""2021-01-05 02:29:13"",1,""Kepingin turun 10kg aja seperti mimpi...😀 Ga kesampaian.."",""http://www.youtube.com/channel/UCFIuzz9dVj0yHvieVxY4mLA"",";;
"477,""Lestari Tari"",""saya alhamdulilah 7 bln trun 13 kg"",""Ugx8c5QLAbdgpxi2TWl4AaABAg.9I7QVS9mEDY9J9iV4l0yLl"",""Eli Fafilaya"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx8c5QLAbdgpxi2TWl4AaABAg.9I7QVS9mEDY9J9iV4l0yLl"",""2021-01-30 20:25:04"",0,""saya alhamdulilah 7 bln trun 13 kg"",""http://www.youtube.com/channel/UCZyBD4c9gLUXUKep0ch8uMQ"",";;
"478,""Fanda Fanda"",""Apa cuma ak ya, saat aku ingat """"aku diet aku diet"""", berat badanku malah nambah dan segitu"""" aja. Tapi kalo aku ga mikir lagi diet dan aku makan apapun keinginanku, berat badan malah nurun dan ada yang bilang kurusan. Pas diet lagi (karena lagi senang dibilang kurusan) dan ngatur makan dietku lagi, berat badan nambah :(."",""UgyXojj7ptnhOLXRPS14AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyXojj7ptnhOLXRPS14AaABAg"",""2021-01-02 00:37:01"",2,""Apa cuma ak ya, saat aku ingat """"aku diet aku diet"""", berat badanku malah nambah dan segitu"""" aja. Tapi kalo aku ga mikir lagi diet dan aku makan apapun keinginanku, berat badan malah nurun dan ada yang bilang kurusan. Pas diet lagi (karena lagi senang dibilang kurusan) dan ngatur makan dietku lagi, berat badan nambah :(."",""http://www.youtube.com/channel/UCo9Qfq88l81tL0aRiK3uNMQ"",";;
"479,""Fanda Fanda"",""@Rahma Damayanti akhirnya ada teman senasib wkwkwk"",""UgyXojj7ptnhOLXRPS14AaABAg.9I-VH1uV4lb9LMS2X6X52h"",""Fanda Fanda"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyXojj7ptnhOLXRPS14AaABAg.9I-VH1uV4lb9LMS2X6X52h"",""2021-03-26 13:05:32"",0,""@Rahma Damayanti akhirnya ada teman senasib wkwkwk"",""http://www.youtube.com/channel/UCo9Qfq88l81tL0aRiK3uNMQ"",";;
"480,""Rahma Damayanti"",""Lah sama kak, tiap ngmg mau diet atau ada niatan diet, malah naek huhu sedih bgt"",""UgyXojj7ptnhOLXRPS14AaABAg.9I-VH1uV4lb9LMRMoH8t0K"",""Fanda Fanda"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyXojj7ptnhOLXRPS14AaABAg.9I-VH1uV4lb9LMRMoH8t0K"",""2021-03-26 12:59:34"",0,""Lah sama kak, tiap ngmg mau diet atau ada niatan diet, malah naek huhu sedih bgt"",""http://www.youtube.com/channel/UCRbIE23Dz2P9ukv5vt7iRnQ"",";;
"481,""revi dn"",""Pingin banget turun 30kg bb dari 85 ke 55"",""UgzBfuWkVSXmCn4wsJp4AaABAg"","""",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzBfuWkVSXmCn4wsJp4AaABAg"",""2021-01-01 10:24:08"",1,""Pingin banget turun 30kg bb dari 85 ke 55"",""http://www.youtube.com/channel/UCMB3fJfBVCIueVkPvz4VKHw"",";;
"482,""samsungjuy c çWAEATIYIL Redmie"",""Sama😯😯"",""UgzBfuWkVSXmCn4wsJp4AaABAg.9HyyfNyNFPT9JQNWh2uWAu"",""revi dn"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzBfuWkVSXmCn4wsJp4AaABAg.9HyyfNyNFPT9JQNWh2uWAu"",""2021-02-06 07:40:08"",0,""Sama😯😯"",""http://www.youtube.com/channel/UCmTwhT_DJEripipp-LBhCeg"",";;
"483,""Tanti Official Cats"",""Diet untuk sehat semangat pejuang diet"",""UgxUeauDKwwfxKJuh5x4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxUeauDKwwfxKJuh5x4AaABAg"",""2020-12-31 21:53:05"",1,""Diet untuk sehat semangat pejuang diet"",""http://www.youtube.com/channel/UCkfxHiqD4GxaAbaJUW9UU5w"",";;
"484,""SKWAD Fitness"",""Yeay!"",""UgxUeauDKwwfxKJuh5x4AaABAg.9HxciTOEX149I5BvutyqpU"",""Tanti Official Cats"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxUeauDKwwfxKJuh5x4AaABAg.9HxciTOEX149I5BvutyqpU"",""2021-01-04 05:43:24"",0,""Yeay!"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"485,""wiwi wawa"",""Awal 79 tb 150 .alhamdulillah.skrng 60 kg.buncit di perut susah ngecilin"",""UgzQpsTw4Wn3gNe1Lz14AaABAg"","""",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzQpsTw4Wn3gNe1Lz14AaABAg"",""2020-12-31 09:38:41"",1,""Awal 79 tb 150 .alhamdulillah.skrng 60 kg.buncit di perut susah ngecilin"",""http://www.youtube.com/channel/UCTZzv5efHt4YRQekjeIuAkg"",";;
"486,""Rahma Damayanti"",""Wah samaan, tp aku blm turun"""" huhu, kira"""" pola makannya gmna kak?"",""UgzQpsTw4Wn3gNe1Lz14AaABAg.9HwJf_8G6vO9LMQprFSFqf"",""wiwi wawa"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzQpsTw4Wn3gNe1Lz14AaABAg.9HwJf_8G6vO9LMQprFSFqf"",""2021-03-26 12:54:55"",0,""Wah samaan, tp aku blm turun"""" huhu, kira"""" pola makannya gmna kak?"",""http://www.youtube.com/channel/UCRbIE23Dz2P9ukv5vt7iRnQ"",";;
"487,""Mimah Official"",""Mksh kak..ya sayangi diri sendiri !"",""Ugy1LW5hfyhkdiWM6Kl4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy1LW5hfyhkdiWM6Kl4AaABAg"",""2020-12-30 17:01:01"",1,""Mksh kak..ya sayangi diri sendiri !"",""http://www.youtube.com/channel/UCIJ9_jRrXsqZKpLuE39G8Cw"",";;
"488,""SKWAD Fitness"",""Halo kak mimah, sama-sama."",""Ugy1LW5hfyhkdiWM6Kl4AaABAg.9HuXVVxmyID9I5JWoSRveW"",""Mimah Official"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy1LW5hfyhkdiWM6Kl4AaABAg.9HuXVVxmyID9I5JWoSRveW"",""2021-01-04 06:49:45"",0,""Halo kak mimah, sama-sama."",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"489,""alyssall"",""2021 gua bakal mulai diet, gua balik lagi pas lebaran, semangat ya all"",""UgzTbDUdig1AzBNrSVR4AaABAg"","""",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzTbDUdig1AzBNrSVR4AaABAg"",""2020-12-30 09:04:12"",0,""2021 gua bakal mulai diet, gua balik lagi pas lebaran, semangat ya all"",""http://www.youtube.com/channel/UCIA1DMV4ihpEZ4bTrPL13qQ"",";;
"490,""Tika Tini"",""Mksh kaa,,, Info ny berguna bngt,, SEMANGATT,,diet smg brhasil Aminn😊😊"",""Ugz3Is2CMQVAi4CiqXd4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz3Is2CMQVAi4CiqXd4AaABAg"",""2020-12-30 02:33:30"",1,""Mksh kaa,,, Info ny berguna bngt,, SEMANGATT,,diet smg brhasil Aminn😊😊"",""http://www.youtube.com/channel/UCTvVBCMrdjQxNooJkKS7OVw"",";;
"491,""SKWAD Fitness"",""Halo kak tika, sama-sama.."",""Ugz3Is2CMQVAi4CiqXd4AaABAg.9HszDckY9gX9I5KDchxTr6"",""Tika Tini"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz3Is2CMQVAi4CiqXd4AaABAg.9HszDckY9gX9I5KDchxTr6"",""2021-01-04 06:55:52"",0,""Halo kak tika, sama-sama.."",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"492,""Campus Center Padang"",""Bagi yang mau turun / naik berat badan , dengan mengganti sarapan nya dengan nutrisi sehat, bisa tinggalkan wa nyaa yaa gaess"",""UgwV-ZJf_tnTYfmVox14AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwV-ZJf_tnTYfmVox14AaABAg"",""2020-12-29 18:56:47"",0,""Bagi yang mau turun / naik berat badan , dengan mengganti sarapan nya dengan nutrisi sehat, bisa tinggalkan wa nyaa yaa gaess"",""http://www.youtube.com/channel/UCRPiuGo_aU7XFtdk849G00g"",";;
"493,""cinta suci"",""Ini bukannya mbak yang dari tulungagung jatim itu ya,??"",""UgxF9pyl4kwbNc6dtbF4AaABAg"","""",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxF9pyl4kwbNc6dtbF4AaABAg"",""2020-12-28 18:43:28"",0,""Ini bukannya mbak yang dari tulungagung jatim itu ya,??"",""http://www.youtube.com/channel/UCIfY3OqC4q8kHbFF4Rg4v4A"",";;
"494,""Okty R"",""Sebenarnya bukan berapa kali makan, tapi porsi makanan yg harus diperhatikan dan cemilan apa yg kita makan. Karena diet itu bukan menyiksa badan dengan membuat diri kita kelaparan, tapi jenis makanan yg dipilih dan seharusnya bukan diet tapi gaya hidup yg harus dirubah. Jalan kaki jgn lupa"",""UgzwkIRu4JvbmBhHKj54AaABAg"","""",6,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzwkIRu4JvbmBhHKj54AaABAg"",""2020-12-28 11:36:36"",0,""Sebenarnya bukan berapa kali makan, tapi porsi makanan yg harus diperhatikan dan cemilan apa yg kita makan. Karena diet itu bukan menyiksa badan dengan membuat diri kita kelaparan, tapi jenis makanan yg dipilih dan seharusnya bukan diet tapi gaya hidup yg harus dirubah. Jalan kaki jgn lupa"",""http://www.youtube.com/channel/UCOX7CltefGGzOn4MtK-D19g"",";;
"495,""Ryan Prastiwi"",""Msa 6th gk menstruasi?? Salah mgkn. Barangkali yg bentar 6th menstruasi gk teratur???"",""UgzBWZCtZ7sloJxX1qN4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzBWZCtZ7sloJxX1qN4AaABAg"",""2020-12-27 19:35:16"",1,""Msa 6th gk menstruasi?? Salah mgkn. Barangkali yg bentar 6th menstruasi gk teratur???"",""http://www.youtube.com/channel/UCPs-A1G4SZOxTA55XKnsy-A"",";;
"496,""Endah Sasmita"",""memang bisa kok, karena ada hormon wanita yg terganggu kalau badan gag sehat, trmsuk obes ini. sepupu gue obes, jadi haidnya berhenti selama 3 tahun. supaya mens, dia harus minum obat. tp efek sampingnya rahimnya bs kering. jadi mau gag mau, dia diet skrg dan udh bisa lepas obat dokter karena mulai mens 3-4 hari. lumayan sih, drpd gag sm sekali. memang riskan klo cewek smp obes."",""UgzBWZCtZ7sloJxX1qN4AaABAg.9Hn4lc10KWB9INihiLnj3f"",""Ryan Prastiwi"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzBWZCtZ7sloJxX1qN4AaABAg.9Hn4lc10KWB9INihiLnj3f"",""2021-01-11 10:24:54"",0,""memang bisa kok, karena ada hormon wanita yg terganggu kalau badan gag sehat, trmsuk obes ini. sepupu gue obes, jadi haidnya berhenti selama 3 tahun. supaya mens, dia harus minum obat. tp efek sampingnya rahimnya bs kering. jadi mau gag mau, dia diet skrg dan udh bisa lepas obat dokter karena mulai mens 3-4 hari. lumayan sih, drpd gag sm sekali. memang riskan klo cewek smp obes."",""http://www.youtube.com/channel/UCU-IQsMTK-9atopwSJMH07w"",";;
"497,""Nanik Widayanti"",""Waao..hebat,brp bulan bs turun 47 kg itu,kak.."",""Ugz9v_eIV8vkpdhyL3F4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz9v_eIV8vkpdhyL3F4AaABAg"",""2020-12-27 18:45:23"",1,""Waao..hebat,brp bulan bs turun 47 kg itu,kak.."",""http://www.youtube.com/channel/UCyYMJbe5OAuH4xaPwR2CIpw"",";;
"498,""Siti Yuningsih"",""8tahun katanya ka"",""Ugz9v_eIV8vkpdhyL3F4AaABAg.9Hn-3Bm7rzh9OgiXQcOF8j"",""Nanik Widayanti"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz9v_eIV8vkpdhyL3F4AaABAg.9Hn-3Bm7rzh9OgiXQcOF8j"",""2021-06-17 08:56:32"",0,""8tahun katanya ka"",""http://www.youtube.com/channel/UCCXqHOvtSpev4njytdx5TDQ"",";;
"499,""p"",""Gk pernah diet sdah kurus"",""Ugya_BstIrJD2tYzavp4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugya_BstIrJD2tYzavp4AaABAg"",""2020-12-27 05:21:36"",0,""Gk pernah diet sdah kurus"",""http://www.youtube.com/channel/UCG6iKh7kuH7CacZpu5GZzRw"",";;
"500,""Reny Safira"",""Semangat pejuang diet bb stag 58 kg pengen 50 kg sulit banget"",""UgypwN8mH1XmKnKQzrV4AaABAg"","""",17,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgypwN8mH1XmKnKQzrV4AaABAg"",""2020-12-26 23:58:33"",1,""Semangat pejuang diet bb stag 58 kg pengen 50 kg sulit banget"",""http://www.youtube.com/channel/UC-b3lF-7AW5Uoj6dD_sWimw"",";;
"501,""Lala Lili"",""Sama 😭"",""UgypwN8mH1XmKnKQzrV4AaABAg.9Hkz649JYPV9NyDJJULoFX"",""Reny Safira"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgypwN8mH1XmKnKQzrV4AaABAg.9Hkz649JYPV9NyDJJULoFX"",""2021-05-30 07:29:55"",0,""Sama 😭"",""http://www.youtube.com/channel/UCjRAPJDQyB3hZjTvvS26sJQ"",";;
"502,""dian nugroho"",""Saya minum pil KB dan BB saya skrg 90kg terkadang terasa sesak nafas dan gak nyaman. Apa bisa saya nurunin BB saya sementara saya minum pil KB ? Mohon di jawab butuh bantuan"",""Ugxun3--Io1l09Jc_kF4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugxun3--Io1l09Jc_kF4AaABAg"",""2020-12-26 09:14:41"",1,""Saya minum pil KB dan BB saya skrg 90kg terkadang terasa sesak nafas dan gak nyaman. Apa bisa saya nurunin BB saya sementara saya minum pil KB ? Mohon di jawab butuh bantuan"",""http://www.youtube.com/channel/UCv1NKWBMMsmYA1zCUzuF32w"",";;
"503,""Tuhfah Zuharoh"",""Bener² yaa.. gemuknya KB tu bikin nyesekk 😭.. Saya KB inplan 6bulan BB naik ±30kg an.. huhuhu.. Dari BB 50kg sampe 80kg lebih.. mentok di 91kg..huhuhu.. Skrang progam diet 2bulan BB diangka 82kg.. masih banyak pr nya.."",""Ugxun3--Io1l09Jc_kF4AaABAg.9HjOxUbdb0z9HyKSflTqI2"",""dian nugroho"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugxun3--Io1l09Jc_kF4AaABAg.9HjOxUbdb0z9HyKSflTqI2"",""2021-01-01 04:24:00"",0,""Bener² yaa.. gemuknya KB tu bikin nyesekk 😭.. Saya KB inplan 6bulan BB naik ±30kg an.. huhuhu.. Dari BB 50kg sampe 80kg lebih.. mentok di 91kg..huhuhu.. Skrang progam diet 2bulan BB diangka 82kg.. masih banyak pr nya.."",""http://www.youtube.com/channel/UC7oqzlqV6QWYXVUv3J1q92A"",";;
"504,""Umi Yasir"",""Mbaaa ada no wa yang bisa di hubungi ngakk"",""Ugwc-PqEFCw7aM2Ono94AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugwc-PqEFCw7aM2Ono94AaABAg"",""2020-12-26 00:58:45"",0,""Mbaaa ada no wa yang bisa di hubungi ngakk"",""http://www.youtube.com/channel/UCK95CoA300_PejRYo-6yECg"",";;
"505,""_xyznmei."",""Harus rajin olah raga...karena yg membakar lemak itu dengan cara olah ragajaga pola makan...saya usia 41 tahun klw ga olah raga badan cepet naiknya...tapi dengan olah raga alhamdulillah diet berhasil...sekarang mau mulai diet lagi sehabis keguguran diusia 4 bulan badan jadi melar....semangaaattt olah raga💪💪😁😁"",""UgwwFtd9PuLt6tone114AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwwFtd9PuLt6tone114AaABAg"",""2020-12-24 09:47:31"",0,""Harus rajin olah raga...karena yg membakar lemak itu dengan cara olah ragajaga pola makan...saya usia 41 tahun klw ga olah raga badan cepet naiknya...tapi dengan olah raga alhamdulillah diet berhasil...sekarang mau mulai diet lagi sehabis keguguran diusia 4 bulan badan jadi melar....semangaaattt olah raga💪💪😁😁"",""http://www.youtube.com/channel/UCdPKChvLGiAEoFingphvZjg"",";;
"506,""Mesi Prasiska"",""Dulu BB saya 84 Sekarang BB:70kg alhmdulillah diet yang lancar hampir 2bln saya mau target BB nya 51 do\'ain saya gasy supaya tercapai targetnya aminn"",""UgwEp5ZUVncInruzcEx4AaABAg"","""",72,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwEp5ZUVncInruzcEx4AaABAg"",""2020-12-24 04:00:38"",9,""Dulu BB saya 84 Sekarang BB:70kg alhmdulillah diet yang lancar hampir 2bln saya mau target BB nya 51 do\'ain saya gasy supaya tercapai targetnya aminn"",""http://www.youtube.com/channel/UC4MHY59o0uc_BV0nzTqe4TQ"",";;
"507,""Umi Patonah"",""Bukan Masalah doa itu pola makan life style di jaga"",""UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9ObxTOD1qKc"",""Mesi Prasiska"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9ObxTOD1qKc"",""2021-06-15 12:30:51"",0,""Bukan Masalah doa itu pola makan life style di jaga"",""http://www.youtube.com/channel/UC1EeHwvywFN1A12QI8LkVzQ"",";;
"508,""Gusnawati Cikdin"",""Aku 75 doaiin ya smoga berhasil ,10 hari turun 2 kg lambat ya karna masih selingkuh makan goreng an, ."",""UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9MIUFZZaIvz"",""Mesi Prasiska"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9MIUFZZaIvz"",""2021-04-18 20:39:13"",0,""Aku 75 doaiin ya smoga berhasil ,10 hari turun 2 kg lambat ya karna masih selingkuh makan goreng an, ."",""http://www.youtube.com/channel/UC_nmGRGCSgq0bEEcFzBEO_g"",";;
"509,""yul bubblegum"",""@mami widury tapi BB turun gak mba"",""UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9M0ozU0XW6C"",""Mesi Prasiska"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9M0ozU0XW6C"",""2021-04-12 00:02:48"",0,""@mami widury tapi BB turun gak mba"",""http://www.youtube.com/channel/UCbd5cuNa2XV4eEMElZlFoMw"",";;
"510,""Takbir Agung"",""@Susilo Rini jogging pagi atur pola makan batasi makan nasinya cukupin minum air putih dah itu aja sih gue dulu 84 Sekarang 70 btw saya cwok"",""UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9JQY53CVLzU"",""Mesi Prasiska"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9JQY53CVLzU"",""2021-02-06 09:12:29"",0,""@Susilo Rini jogging pagi atur pola makan batasi makan nasinya cukupin minum air putih dah itu aja sih gue dulu 84 Sekarang 70 btw saya cwok"",""http://www.youtube.com/channel/UCB8jczYTcMu2C33HVXsRdyg"",";;
"511,""mami widury"",""@Susilo Rini klo aku si g diet tp aku rutin olga workout"",""UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9J21kRv_4tV"",""Mesi Prasiska"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwEp5ZUVncInruzcEx4AaABAg.9HdgQWY8B9G9J21kRv_4tV"",""2021-01-27 20:48:08"",0,""@Susilo Rini klo aku si g diet tp aku rutin olga workout"",""http://www.youtube.com/channel/UCvqxS6k6lzabJ_1DY7AH8Xw"",";;
"512,""Ivan Efendy"",""Semangat teman2 pejuang diet tetap konsisten 💪💪💪 berharap 2021 BB bisa 72 sekarang BB 76 tahun lalu BB awal diet 117 kg."",""UgxSdbQV-vH84wORF2V4AaABAg"","""",9,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxSdbQV-vH84wORF2V4AaABAg"",""2020-12-23 16:28:17"",0,""Semangat teman2 pejuang diet tetap konsisten 💪💪💪 berharap 2021 BB bisa 72 sekarang BB 76 tahun lalu BB awal diet 117 kg."",""http://www.youtube.com/channel/UC2WIj1DAaOCDa_Nv51kPcpA"",";;
"513,""indian nabila"",""kaloo aku kaa pernahh diett teross tiba2 males aja gituu trss ga jadii lagii pas ituu udahh turun 3kg dan gagall lagi karnaa malesss🙃, cara biar semangattt dan ga gagal2 teross gmn yaa😭"",""Ugw87UxpkgrUA4ihpOd4AaABAg"","""",15,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugw87UxpkgrUA4ihpOd4AaABAg"",""2020-12-22 22:36:13"",1,""kaloo aku kaa pernahh diett teross tiba2 males aja gituu trss ga jadii lagii pas ituu udahh turun 3kg dan gagall lagi karnaa malesss🙃, cara biar semangattt dan ga gagal2 teross gmn yaa😭"",""http://www.youtube.com/channel/UCsUGEzl95P7DXpYfyxn9SkA"",";;
"514,""Tantry Asti anjani"",""Semangat yuk sama sama berjuang buat turunin berat badan 😊"",""Ugw87UxpkgrUA4ihpOd4AaABAg.9HaXVZ4Sgg79JNx4BQ73uV"",""indian nabila"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugw87UxpkgrUA4ihpOd4AaABAg.9HaXVZ4Sgg79JNx4BQ73uV"",""2021-02-05 09:01:50"",0,""Semangat yuk sama sama berjuang buat turunin berat badan 😊"",""http://www.youtube.com/channel/UCWeKs9DSJOu-UFJgMsbEKog"",";;
